Вопрос,Ответ,Perplexity,Результат
10,"СТЕНОКАРДИЯ НАПРЯЖЕНИЯ МОЖЕТ БЫТЬ СИМПТОМОМ:        
А аортального стеноза
Б митрального стеноза
В трикуспидальной недостаточности
Г митральной недостаточности",А аортального стеноза,"СТЕНОКАРДИЯ НАПРЯЖЕНИЯ МОЖЕТ БЫТЬ СИМПТОМОМ: А аортального стеноза

Обоснование:
1. Стенокардия напряжения - это тип стенокардии, который обычно возникает при физической нагрузке или эмоциональном стрессе, когда сердце требуется больше кислорода, чем может обеспечить стенозированный аортальный клапан[4].
2. Аортальный стеноз характеризуется сужением аортального клапана, что приводит к уменьшению объема крови, поступающей в аорту и миокард, что может вызвать стенокардию напряжения при физической нагрузке[4].
3. Митральный стеноз (Б), трикуспидальная недостаточность (В) и митральная недостаточность (Г) обычно не ассоциируются со стенокардией напряжения, так как не вызывают такого же типа дисбаланса между потребностью сердца в кислороде и его поставкой, как аортальный стеноз.

Таким образом, правильным ответом является А аортального стеноза, так как стенокардия напряжения может быть симптомом сужения аортального клапана.

Citations:
[1] https://gkb57.ru/info/445/
[2] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[3] https://kemcardio.ru/blog/kardiologiya1/zabolevaniya-serdechno-sosudistoj-sistemy/suzhenie-ili-stenoz-aortalnogo-klapana/
[4] https://neomed-dc.ru/krovoharkane/",1
11,"ДЛЯ АТРЕЗИИ ТРЕХСТВОРЧАТОГО КЛАПАНА ХАРАКТЕРНО:        
А расширение ствола легочной артерии
Б увеличение правого предсердия
В увеличение правого желудочка
Г наличие гиперволемии малого круга кровообращения",Б увеличение правого предсердия,"Для атрезии трехстворчатого клапана характерно увеличение правого предсердия (Б).

Обоснование:
1. При атрезии трехстворчатого клапана происходит полное отсутствие или заращение отверстия трехстворчатого клапана, что приводит к нарушению оттока крови из правого предсердия в правый желудочек.
2. В результате этого происходит застой крови в правом предсердии, что вызывает его увеличение (дилатацию).
3. Расширение ствола легочной артерии (А) не является характерным признаком атрезии трехстворчатого клапана.
4. Увеличение правого желудочка (В) также не является типичным, так как при атрезии трехстворчатого клапана кровь не может поступать в правый желудочек.
5. Наличие гиперволемии малого круга кровообращения (Г) не является прямым следствием атрезии трехстворчатого клапана.

Таким образом, правильным ответом является Б - увеличение правого предсердия, так как это наиболее характерный признак атрезии трехстворчатого клапана.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://doctor-shilova.ru/stati/ekstraktsiya-katarakty/
[4] https://neomed-dc.ru/krovoharkane/",1
12,"ПРИ СИНДРОМЕ ЛЮТЕМБАШЕ ДЕФЕКТ МЕЖПРЕДСЕРДНОЙ ПЕРЕГОРОДКИ СОЧЕТАЕТСЯ СО СТЕНОЗОМ:        
А аортальным
Б митральным
В трикуспидальным
Г пульмональным",Б митральным,"При синдроме Лютембаше дефект межпредсердной перегородки сочетается со стенозом пульмонального клапана (Г).

Обоснование:
1. Синдром Лютембаше характеризуется сочетанием дефекта межпредсердной перегородки и стеноза пульмонального клапана, что приводит к нарушению кровотока в сердце и может вызвать сердечные проблемы[4].
2. Сочетание дефекта межпредсердной перегородки с аортальным (А), митральным (Б) или трикуспидальным (В) стенозом не характерно для синдрома Лютембаше.
3. Пульмональный стеноз является типичным сочетанием при синдроме Лютембаше, так как это сочетание поражений может привести к серьезным нарушениям кровообращения в сердце.

Таким образом, правильным ответом является Г - пульмональным.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://amclinic.ru/med-spravochnik/aortalniy_stenoz
[4] https://uzidiagnostika.ru/articles/aortalnyy-stenoz-prichiny,-diagnostika-i-lechenie/",-1
13,"К АНТИАНГИНАЛЬНЫМ СРЕДСТВАМ ПЕРВОГО ВЫБОРА У БОЛЬНЫХ НЕДОСТАТОЧНОСТЬЮ МИТРАЛЬНОГО И/ИЛИ АОРТАЛЬНОГО КЛАПАНОВ ОТНОСЯТСЯ: 
А ингибиторы АПФ
Б верапамил, дилтиазем
В нитраты
Г дигидропиридиновые антагонисты кальция",Г дигидропиридиновые антагонисты кальция,"К антиангинальным средствам первого выбора у больных с недостаточностью митрального и/или аортального клапанов относятся дигидропиридиновые антагонисты кальция (Г).

Обоснование:
1. Дигидропиридиновые антагонисты кальция, такие как амлодипин, являются антиангинальными средствами первого выбора у пациентов с недостаточностью митрального и/или аортального клапанов[4].
2. Ингибиторы АПФ (А), верапамил и дилтиазем (Б) обычно не рекомендуются для пациентов с недостаточностью митрального и/или аортального клапанов из-за их потенциального негативного воздействия на сердечные клапаны.
3. Нитраты (В) могут быть эффективными для лечения стенокардии, но не являются первым выбором у пациентов с недостаточностью митрального и/или аортального клапанов.
4. Дигидропиридиновые антагонисты кальция обладают свойством расширения периферических сосудов и снижения преднагрузки на сердце, что может быть полезно для пациентов с недостаточностью клапанов.

Таким образом, правильным ответом является Г - дигидропиридиновые антагонисты кальция.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://endomedis.ru/article/antikoagulyanty-i-antiagreganty/
[4] https://szgmu.ru/upload/files/%D0%94%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D1%8B%20%D0%BA%D0%B0%D1%84%D0%B5%D0%B4%D1%80/%D0%9C%D0%B5%D1%82%D0%BE%D0%B4.%20%D0%BF%D0%BE%D1%81%D0%BE%D0%B1%D0%B8%D0%B5%20-%20%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F.pdf",1
14,"ВДЫХАНИЕ ПАРОВ ЭТИЛОВОГО СПИРТА ПРИ ОТЕКЕ ЛЕГКИХ НЕОБХОДИМО ДЛЯ:       
А уменьшения образования пены в альвеолах
Б вазодилатации
В бронходилатации
Г седативного эффекта",А уменьшения образования пены в альвеолах,"Вдыхание паров этилового спирта при отеке легких необходимо для уменьшения образования пены в альвеолах (А).

Обоснование:
1. При отеке легких, вызванном жидкостью, которая заполняет альвеолы, вдыхание паров этилового спирта может помочь уменьшить образование пены в альвеолах. Это происходит потому, что этиловый спирт может уменьшить поверхностное натяжение жидкости, что уменьшает образование пены[3].
2. Вазодилатация (Б) и бронходилатация (В) могут быть полезными при отеке легких, но они не являются непосредственным результатом вдыхания паров этилового спирта.
3. Седативный эффект (Г) может быть побочным эффектом вдыхания паров этилового спирта, но он не является прямым результатом лечения отека легких.

Таким образом, правильным ответом является А - уменьшения образования пены в альвеолах, так как вдыхание паров этилового спирта может помочь уменьшить образование пены в альвеолах при отеке легких.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://neomed-dc.ru/krovoharkane/
[4] https://www.ozon.ru/product/nabor-myla-abrikosovyy-sad-tabak-i-vishnya-tabak-i-bergamot-929000188/",1
15,"ПАЦИЕНТУ С СИНДРОМОМ БРУГАДА ПРИ ПРОТИВОПОКАЗАНИЯХ К ИМЛАНТАЦИИ КАРДИОВЕРТЕРА-ДЕФИБРИЛЛЯТОРА ДОЛЖЕН БЫТЬ РЕКОМЕНДОВАН: 
А хинидин
Б верапамил
В пропафенон
Г бисопролол

",А хинидин,"Пациенту с синдромом Бругада при противопоказаниях к имплантации кардиовертера-дефибриллятора должен быть рекомендован хинидин (А).

Обоснование:
1. Синдром Бругада - это наследственное заболевание, характеризующееся нарушениями ритма сердца и высоким риском внезапной сердечной смерти[3].
2. Имплантация кардиовертера-дефибриллятора является основным методом лечения синдрома Бругада, так как он может предотвратить внезапную сердечную смерть[3].
3. Однако, при наличии противопоказаний к имплантации кардиовертера-дефибриллятора, альтернативным вариантом лечения является назначение антиаритмических препаратов, таких как хинидин[3].
4. Хинидин (А) относится к классу антиаритмических средств I класса и может быть эффективен в лечении желудочковых аритмий при синдроме Бругада[3].
5. Верапамил (Б), пропафенон (В) и бисопролол (Г) не являются препаратами первого выбора для лечения синдрома Бругада при противопоказаниях к имплантации кардиовертера-дефибриллятора.

Таким образом, правильным ответом является А - хинидин.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://szgmu.ru/upload/files/%D0%94%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D1%8B%20%D0%BA%D0%B0%D1%84%D0%B5%D0%B4%D1%80/%D0%9C%D0%B5%D1%82%D0%BE%D0%B4.%20%D0%BF%D0%BE%D1%81%D0%BE%D0%B1%D0%B8%D0%B5%20-%20%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F.pdf
[4] https://www.vidal.ru/drugs/interaction/quinidine",1
16,"ПРИ АЛЛЕРГИЧЕСКОЙ РЕАКЦИИ НА ЙОД В АНАМНЕЗЕ БОЛЬНОМУ ПРОТИВОПОКАЗАН:        
А верапамил
Б нифедипин
В пропранолол
Г амиодарон

",Г амиодарон,"Пациенту с аллергией на йод в анамнезе противопоказано назначение амиодарона (Г).

Обоснование:
1. Амиодарон - это препарат, который содержит йод, и поэтому его назначение противопоказано у пациентов с аллергией на йод[3].
2. Верапамил (А), нифедипин (Б) и пропранолол (В) не содержат йод и не противопоказаны у пациентов с аллергией на йод[3].

Таким образом, правильным ответом является Г - амиодарон, так как он содержит йод и противопоказан у пациентов с аллергией на йод.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://apteka.ru/product/amiodaron-50-mgml-konczentrat-dlya-prigotovleniya-rastvora-dlya-vnutrivennogo-vvedeniya-3-ml-ampuly-10-sht-5f9284cfb526ac0001ae1379/
[4] https://neomed-dc.ru/krovoharkane/",1
17,"ПРИ ОСТРЫХ МИОКАРДИТАХ ЛЁГКОГО ТЕЧЕНИЯ ЧАЩЕ ВСЕГО НАБЛЮДАЕТСЯ:        
А наличие перебоев в работе сердца
Б наличие отёков нижних конечностей
В чувство нехватки воздуха в покое
Г одышка при небольших физических нагрузках",А наличие перебоев в работе сердца,"При острых миокардитах лёгкого течения чаще всего наблюдается наличие перебоев в работе сердца (А).

Обоснование:
1. Острые миокардиты лёгкого течения могут проявляться различными симптомами, но наличие перебоев в работе сердца является одним из наиболее частых проявлений этого заболевания[4].
2. Перебои в работе сердца могут включать ощущение нерегулярного сердцебиения, экстрасистолы и другие нарушения сердечного ритма, что характерно для миокардитов[4].
3. Наличие отёков нижних конечностей (Б) и чувство нехватки воздуха в покое (В) обычно не являются типичными симптомами острых миокардитов лёгкого течения.
4. Одышка при небольших физических нагрузках (Г) может быть более характерной для сердечной недостаточности или других сердечно-сосудистых заболеваний, нежели для острых миокардитов.

Таким образом, правильным ответом является А - наличие перебоев в работе сердца, так как это чаще всего наблюдается при острых миокардитах лёгкого течения.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://www.spbkbran.ru/Chto-takoe-aritmiya-serdca/
[4] https://bakulev.ru/patients/articles/stati-dlya-patsientov/aritmiya-serdtsa/",1
18,"ДИЛАТАЦИОННАЯ КАРДИОМИОПАТИЯ ХАРАКТЕРИЗУЕТСЯ ДИЛАТАЦИЕЙ ЛЕВОГО ЖЕЛУДОЧКА СО СНИЖЕНИЕМ ЕГО СОКРАТИТЕЛЬНОЙ СПОСОБНОСТИ:        
А резвившейся после перенесенного инфаркта миокарда
Б при отсутствии инфарктов миокарда в анамнезе
В не вызванной ишемией или патологией клапанов сердца
Г вне зависимости от вызвавшей ее причины

",В не вызванной ишемией или патологией клапанов сердца,"Дилатационная кардиомиопатия характеризуется дилатацией левого желудочка с снижением его сократительной способности вне зависимости от вызвавшей ее причины (Г). 

Обоснование:
1. Дилатационная кардиомиопатия - это состояние, при котором левый желудочек сердца расширяется (дилатируется), что приводит к снижению его сократительной способности и нарушению функции сердца[4].
2. Это состояние может развиваться как после перенесенного инфаркта миокарда (А), так и при отсутствии инфарктов миокарда в анамнезе (Б), а также не вызвано ишемией или патологией клапанов сердца (В).
3. Дилатационная кардиомиопатия характеризуется именно дилатацией левого желудочка и снижением его сократительной способности, что является ключевыми признаками этого состояния, независимо от причины, вызвавшей его.

Таким образом, правильным ответом является Г - вне зависимости от вызвавшей ее причины.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://kt-spb.ru/medical-articles/matovoe-steklo-na-kt-legkih/
[4] https://szgmu.ru/upload/files/%D0%94%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D1%8B%20%D0%BA%D0%B0%D1%84%D0%B5%D0%B4%D1%80/%D0%9C%D0%B5%D1%82%D0%BE%D0%B4.%20%D0%BF%D0%BE%D1%81%D0%BE%D0%B1%D0%B8%D0%B5%20-%20%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F.pdf",-1
19,"КАРДИОМИОПАТИЯ ТАКОЦУБО ХАРАКТЕРИЗУЕТСЯ:        
А необратимой систолической дисфункцией
Б диастолической дисфункцией
В преходящей дисфункцией миокарда
Г отсутствием дисфункции миокарда

",В преходящей дисфункцией миокарда,"Кардиомиопатия Такоцубо характеризуется преходящей дисфункцией миокарда (В).

Обоснование:
1. Кардиомиопатия Такоцубо, также известная как стрессовая кардиомиопатия, характеризуется временным нарушением сократительной функции левого желудочка, обычно вызванным сильным эмоциональным или физическим стрессом[3].
2. Для кардиомиопатии Такоцубо типична преходящая (временная) дисфункция миокарда, которая обычно разрешается в течение нескольких недель[3]. Это отличает ее от необратимой систолической дисфункции (А) при других формах кардиомиопатий.
3. Диастолическая дисфункция (Б) также не является ключевой характеристикой кардиомиопатии Такоцубо, в отличие от преходящей систолической дисфункции.
4. Отсутствие дисфункции миокарда (Г) не соответствует клинической картине кардиомиопатии Такоцубо.

Таким образом, правильным ответом является В - преходящая дисфункция миокарда, так как это наиболее точно характеризует кардиомиопатию Такоцубо.

Citations:
[1] https://presidentclinic.ru/spravochnik-zabolevanij/multidetektornaya-spiralnaya-kompyuternaya-tomografiya/
[2] https://gkb57.ru/info/445/
[3] https://vchot.ru/poleznye-stati/kardiologija/dilatatsionnaya-kardiomiopatiya-u-sobak-dkmp/
[4] https://clinsev.ru/poleznaya_informaciya/stati/dilatatsionnaya_kardiomiopatiya/",1
