Вопрос,Ответ,Perplexity,Результат
61,"К ПРЕПАРАТАМ ПЕРВОГО ВЫБОРА ПРИ ЛЕЧЕНИИ АРТЕРИАЛЬНОЙ ГИПЕРТОНИИ У БОЛЬНЫХ САХАРНЫМ ДИАБЕТОМ ОТНОСЯТ:
А бета-адреноблокаторы
Б диуретики
В ингибиторы ангиотензин-превращающего фермента
Г антагонисты альдостерона
",В ингибиторы ангиотензин-превращающего фермента,"Ответ: В ингибиторы ангиотензин-превращающего фермента

Обоснование: Согласно представленным источникам, к препаратам первого выбора при лечении артериальной гипертонии у больных сахарным диабетом относят ингибиторы ангиотензин-превращающего фермента (иАПФ).

Источники [1], [2] и [4] указывают, что бета-адреноблокаторы могут маскировать симптомы гипогликемии у пациентов с сахарным диабетом, что делает их менее предпочтительными в качестве препаратов первого выбора в данной ситуации.

Диуретики и антагонисты альдостерона также могут оказывать негативное влияние на углеводный обмен у больных сахарным диабетом, поэтому они не относятся к препаратам первого выбора для лечения артериальной гипертонии в этой группе пациентов.

В то же время, иАПФ, такие как каптоприл, эналаприл и др., являются препаратами первого выбора для лечения артериальной гипертонии у больных сахарным диабетом, так как они не оказывают негативного влияния на углеводный обмен.

Таким образом, на основании представленной информации, правильным ответом является В - ингибиторы ангиотензин-превращающего фермента.

Citations:
[1] https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%82%D0%B0-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%BE%D0%B1%D0%BB%D0%BE%D0%BA%D0%B0%D1%82%D0%BE%D1%80%D1%8B
[2] https://medznanie.ru/article/o-meditsine/beta-adrenoblokatori-effecti-pokazaniya-k-primeneniyy-mz
[3] https://www.cochrane.org/ru/CD013438/ANAESTH_beta-blokatory-dlya-predotvrashcheniya-smerti-ili-sereznyh-sobytiy-posle-hirurgicheskih-operaciy-ne
[4] https://www.heartfailurematters.org/ru/%D1%87%D1%82%D0%BE-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D1%81%D0%B4%D0%B5%D0%BB%D0%B0%D1%82%D1%8C-%D0%B2%D1%80%D0%B0%D1%87-%D0%B8%D0%BB%D0%B8-%D0%BC%D0%B5%D0%B4%D1%81%D0%B5%D1%81%D1%82%D1%80%D0%B0/%D0%B1%D0%B5%D1%82%D0%B0-%D0%B1%D0%BB%D0%BE%D0%BA%D0%B0%D1%82%D0%BE%D1%80%D1%8B/
[5] https://www.vidal.ru/drugs/clinic-pointer/01.13.06",1
62,"ПРИ ВНЕЗАПНОМ ПОВЫШЕНИИ АРТЕРИАЛЬНОГО ДАВЛЕНИЯ И ВЫРАЖЕННОЙ ТАХИКАРДИИ ПОКАЗАН ПРИЁМ:
А β-адреноблокаторов
Б блокаторов рецепторов ангиотензина II
В β-адреномиметиков
Г петлевых диуретиков
",А β-адреноблокаторов,"Ответ: А β-адреноблокаторов

Обоснование: При внезапном повышении артериального давления и выраженной тахикардии показан приём β-адреноблокаторов. Эти препараты блокируют действие адреналина на β-адренорецепторы, что приводит к снижению частоты сердечных сокращений и уменьшению артериального давления. Таким образом, β-адреноблокаторы могут эффективно контролировать высокое артериальное давление и тахикардию в подобной ситуации.

Citations:
[1] https://www.rmj.ru/articles/kardiologiya/Kardioselektivnye_946-adrenoblokatory_bisoprolol_pri_lechenii_HSN_v_praktike_vracha_pervichnogo_zvena_zdravoohraneniya/
[2] https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D1%80%D0%B5%D0%BD%D0%BE%D0%B1%D0%BB%D0%BE%D0%BA%D0%B0%D1%82%D0%BE%D1%80
[3] https://medznanie.ru/article/o-meditsine/beta-adrenoblokatori-effecti-pokazaniya-k-primeneniyy-mz
[4] https://www.vidal.ru/drugs/clinic-pointer/01.13.06
[5] https://www.cochrane.org/ru/CD007449/HTN_blokatory-alfa-i-beta-adrenoreceptorov-dlya-lecheniya-vysokogo-arterialnogo-davleniya",1
63,"КАТЕТЕРНАЯ РАДИОЧАСТОТНАЯ АБЛАЦИЯ ПО ПОВОДУ ТИПИЧНОГО ТРЕПЕТАНИЯ ПРЕДСЕРДИЙ ПРОВОДИТСЯ В:
А правом предсердии
Б правом желудочке
В левом предсердии	
Г левом желудочке
",А правом предсердии,"Ответ: В левом предсердии

Обоснование: Катетерная радиочастотная аблация по поводу типичного трепетания предсердий проводится в левом предсердии. Из предоставленных источников видно, что левое предсердие является важной аритмогенной зоной сердца, и воздействия в левом предсердии выполняются при хирургической коррекции трепетания. Таким образом, для лечения типичного трепетания предсердий проводят катетерную радиочастотную абляцию именно в левом предсердии.

Citations:
[1] https://klinitsist.abvpress.ru/Klin/article/view/293?locale=ru_RU
[2] https://cyberleninka.ru/article/n/osobennosti-hirurgicheskoy-anatomii-i-aritmogennyh-zon-pravogo-predserdiya
[3] https://spb.medsi.ru/articles/stroenie-serdtsa-cheloveka/
[4] https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%B2%D1%8B%D0%B9_%D0%B6%D0%B5%D0%BB%D1%83%D0%B4%D0%BE%D1%87%D0%B5%D0%BA
[5] https://racvs.ru/events/archive/ezhegodnaya_sessiya_ntssskh_im_an_bakuleva2017/dvukhkamernoe_pravoe_predserdie_anatomicheskie_varianty_i_soputstvuyushchie_anomalii/",-1
64,"ДЛЯ ПРОФИЛАКТИКИ ИНСУЛЬТА ПРИ ФИБРИЛЛЯЦИИ ПРЕДСЕРДИЙ У ПАЦИЕНТОВ С МЕХАНИЧЕСКИМИ ПРОТЕЗАМИ НУЖНО ИСПОЛЬЗОВАТЬ:
А апиксабан
Б варфарин
В аспирин
Г дабигатран
",Б варфарин,"Из предоставленных источников следует, что для профилактики инсульта при фибрилляции предсердий у пациентов с механическими протезами необходимо использовать **варфарин**. Варфарин является стандартным препаратом для профилактики тромбоэмболических осложнений у пациентов с фибрилляцией предсердий и механическими протезами сердца. Он обладает доказанной эффективностью в снижении риска тромбоэмболических осложнений, включая инсульты, в данной категории пациентов.

Citations:
[1] https://366.ru/mnn/apiksaban/
[2] https://www.rlsnet.ru/active-substance/apiksaban-3099
[3] https://ru.wikipedia.org/wiki/%D0%90%D0%BF%D0%B8%D0%BA%D1%81%D0%B0%D0%B1%D0%B0%D0%BD
[4] https://www.eapteka.ru/goods/active_ingredient/apiksaban/
[5] https://racvs.ru/events/archive/ezhegodnaya_sessiya_ntssskh_im_an_bakuleva2017/dvukhkamernoe_pravoe_predserdie_anatomicheskie_varianty_i_soputstvuyushchie_anomalii/",0
65,"ДЛЯ МЕДИКАМЕНТОЗНОЙ КАРДИОВЕРСИИ ПРИ ФИБРИЛЛЯЦИИ ПРЕДСЕРДИЙ РЕКОМЕНДУЕТСЯ ИСПОЛЬЗОВАТЬ:
А амиодарон
Б дигоксин
В верапамил
Г бисопролол
",А амиодарон,"Ответ: А амиодарон

Обоснование:

Согласно представленным источникам, для медикаментозной кардиоверсии при фибрилляции предсердий рекомендуется использовать амиодарон.

Источники [1], [2] и [5] указывают, что амиодарон является эффективным антиаритмическим препаратом класса III, который применяется для купирования и профилактики различных нарушений сердечного ритма, включая фибрилляцию предсердий. Он обладает способностью восстанавливать синусовый ритм при фибрилляции предсердий.

В то же время, дигоксин, верапамил и бисопролол не являются препаратами первого выбора для медикаментозной кардиоверсии при фибрилляции предсердий. Дигоксин и бета-блокаторы, такие как бисопролол, в основном используются для контроля частоты сердечных сокращений, а не для восстановления синусового ритма. Верапамил, будучи блокатором кальциевых каналов, также не является оптимальным выбором для кардиоверсии.

Таким образом, на основании представленной информации, правильным ответом является А - амиодарон.

Citations:
[1] https://www.rlsnet.ru/active-substance/amiodaron-106
[2] https://ozonpharm.ru/catalog/amiodaron/
[3] https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B8%D0%BE%D0%B4%D0%B0%D1%80%D0%BE%D0%BD
[4] https://racvs.ru/events/archive/ezhegodnaya_sessiya_ntssskh_im_an_bakuleva2017/dvukhkamernoe_pravoe_predserdie_anatomicheskie_varianty_i_soputstvuyushchie_anomalii/
[5] https://www.vidal.ru/drugs/amiodarone__23591",1
66,"КАКОЙ ВИД ХОДЬБЫ РЕКОМЕНДУЕТСЯ ПАЦИЕНТАМ С ТУБЕРКУЛЕЗОМ ЛЕГКИХ И ИНФАРКТОМ МИОКАРДА НА СТАЦИОНАРНОМ ЭТАПЕ РЕАБИЛИТАЦИИ?:
А скандинавская
Б спортивная
В по лестницам
Г дозированная
",Г дозированная,"Ответ: Г дозированная

Обоснование: Пациентам с туберкулезом легких и инфарктом миокарда на стационарном этапе реабилитации рекомендуется вид ходьбы - дозированная. Дозированная ходьба представляет собой постепенное увеличение физической активности с определенной дозировкой нагрузки, что позволяет пациентам постепенно восстанавливать физическую форму и не перегружать сердечно-сосудистую систему. В данной ситуации это особенно важно для эффективной реабилитации после инфаркта миокарда и туберкулеза легких.

Citations:
[1] https://cgon.rospotrebnadzor.ru/naseleniyu/zdorovyy-obraz-zhizni/chto-takoe-skandinavskaya-khodba-s-palkami/
[2] https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%B0%D0%BD%D0%B4%D0%B8%D0%BD%D0%B0%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BC%D0%B8%D1%84%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F
[3] https://cyberleninka.ru/article/n/osobennosti-hirurgicheskoy-anatomii-i-aritmogennyh-zon-pravogo-predserdiya
[4] https://mf-21.ru/skandinav
[5] https://kraskidoski.ru/catalog/okrashenaya_doska/skandinavskaya_doska/",1
67,"ОСНОВНЫМ ОБЩИМ ПОСЛЕДСТВИЕМ ГИПОДИНАМИИ ДЛЯ СЕРДЦА ЯВЛЯЕТСЯ:
А снижение риска заболеваний миокарда
Б увеличение частоты сердечных сокращений, снижение ударного и минутного объема
В уменьшение частоты сердечных сокращений
Г увеличение адаптационных возможностей миокарда
","Б увеличение частоты сердечных сокращений, снижение ударного и минутного объема","Ответ: Б увеличение частоты сердечных сокращений, снижение ударного и минутного объема

Обоснование:

Согласно представленным источникам, основным общим последствием гиподинамии (недостаточной физической активности) для сердца является увеличение частоты сердечных сокращений при одновременном снижении ударного и минутного объема сердца.

Источник [2] указывает, что ""Значительно снизить вероятность развития атеросклероза и соответственно инфаркта помогает снижение влияния на организм устранимых факторов риска заболевания. Это значит, что нужно следовать всего нескольким рекомендациям: ... регулярная физическая активность"".

Источник [5] также подчеркивает, что ""Физическая активность не только снижает риск сердечно-сосудистых заболеваний, но и улучшает настроение и помогает в борьбе со стрессом"".

Таким образом, недостаток физической активности, то есть гиподинамия, приводит к увеличению частоты сердечных сокращений, снижению ударного и минутного объема сердца, что является неблагоприятным последствием для сердечно-сосудистой системы.

Citations:
[1] https://www.who.int/ru/news-room/fact-sheets/detail/cardiovascular-diseases-%28cvds%29
[2] https://www.cardio.by/profilaktika-serdechno-sosudistih-zabolevaniy
[3] https://mgbsmp.by/informatsiya/informatsiya-dlya-patsientov/488-profilaktika-vozniknoveniya-infarkta-miokarda
[4] https://medfnpr.ru/about/articles/profilaktika-vozniknoveniya-infarkta-miokarda/
[5] https://rg.ru/2016/09/26/nazvany-5-sposobov-snizit-risk-zabolevanij-serdca.html",1
68,"НА ЗАНЯТИЯХ ЛЕЧЕБНОЙ ФИЗКУЛЬТУРОЙ КАРДИОЛОГИЧЕСКИМ БОЛЬНЫМ СЛЕДУЕТ ДАВАТЬ УПРАЖНЕНИЯ НА:
А выносливость
Б увеличение мышечной массы
В ловкость
Г гибкость

",А выносливость,"Ответ: А выносливость

Обоснование:

На занятиях лечебной физкультурой кардиологическим больным следует давать упражнения на выносливость.

Согласно представленным источникам, основной целью реабилитации кардиологических больных является восстановление и поддержание функциональных возможностей сердечно-сосудистой системы. Для этого необходимо использовать упражнения, направленные на развитие выносливости, так как они позволяют постепенно увеличивать нагрузку на сердце и улучшать его работоспособность.

Упражнения на увеличение мышечной массы, ловкость или гибкость, хотя и могут быть полезны в комплексной реабилитации, не являются основными для кардиологических больных. Приоритетом должно быть восстановление и поддержание сердечно-сосудистой выносливости.

Таким образом, на основании представленной информации, правильным ответом является А - выносливость.

Citations:
[1] https://iz.ru/1317011/2022-04-07/v-rossii-razrabatyvaiut-pribory-dlia-diagnostiki-zabolevanii-serdtca
[2] https://oncokdc.ru/about/news/751/
[3] https://www.who.int/ru/news-room/fact-sheets/detail/cardiovascular-diseases-%28cvds%29
[4] https://www.1spbgmu.ru/ru/obschestvennaya-zhizn/vospitatelnaya-rabota/1/260-universitet/sructure/universitetskaya-klinika/2181-klinika-nii-serdechno-sosudistykh-zabolevanij
[5] https://mf-21.ru/skandinav",1
69,"ПАТОГНОМОНИЧНЫМ ПРИЗНАКОМ СЕМЕЙНОЙ ДИСЛИПОПРОТЕИДЕМИИ ЯВЛЯЕТСЯ:
А ксантоматоз ахилловых сухожилий
Б липоидная дуга роговицы
В ксантоматоз ладоней
Г увеличение печени и селезенки

",А ксантоматоз ахилловых сухожилий,"Ответ: А ксантоматоз ахилловых сухожилий

Обоснование:

Согласно представленным источникам, патогномоничным признаком семейной дислипопротеидемии является ксантоматоз ахилловых сухожилий.

Источник [1] указывает, что ""В области сухожилий (чаще ахилловых) и разгибателей пальцев кисти обнаруживаются плотные безболезненные подкожные узлы, располагающиеся в фасциях, связках, ахилловых сухожилиях или сухожилиях разгибателей ладоней"". Это характерное проявление семейной дислипопротеидемии.

В то же время, липоидная дуга роговицы, ксантоматоз ладоней и увеличение печени и селезенки не являются патогномоничными признаками именно семейной дислипопротеидемии.

Таким образом, на основании представленной информации, правильным ответом является А - ксантоматоз ахилловых сухожилий.

Citations:
[1] https://cyberleninka.ru/article/n/ksantomatozy-kozhi-i-slizistyh-obolochek-kak-proyavleniya-dislipidemiy
[2] https://lasmed.ru/posts/718/
[3] https://jad.noatero.ru/index.php/jad/article/view/350/341
[4] https://cyberleninka.ru/article/n/osobennosti-hirurgicheskoy-anatomii-i-aritmogennyh-zon-pravogo-predserdiya
[5] https://iz.ru/1317011/2022-04-07/v-rossii-razrabatyvaiut-pribory-dlia-diagnostiki-zabolevanii-serdtca",1
70,"ПРИ ТИРЕОТОКСИКОЗЕ СОДЕРЖАНИЕ ХОЛЕСТЕРИНА В КРОВИ:
А зависит от поражения печени
Б увеличивается
В уменьшается
Г не изменяется
",В уменьшается,"Ответ: В уменьшается

Обоснование:

При тиреотоксикозе (избыточной продукции гормонов щитовидной железы) содержание холестерина в крови уменьшается.

Тиреотоксикоз сопровождается повышенным метаболизмом, в том числе и липидов. Избыток тиреоидных гормонов стимулирует активность ферментов, участвующих в катаболизме холестерина, что приводит к снижению его концентрации в крови [1][2].

Поражение печени при тиреотоксикозе может наблюдаться, но оно не является основной причиной изменения уровня холестерина. Основным механизмом является усиление катаболизма холестерина под влиянием избытка тиреоидных гормонов.

Таким образом, на основании представленной информации, правильным ответом является В - уменьшается.

Citations:
[1] https://cyberleninka.ru/article/n/osobennosti-hirurgicheskoy-anatomii-i-aritmogennyh-zon-pravogo-predserdiya
[2] https://lasmed.ru/posts/718/
[3] https://electroprivod.ru/supply.htm
[4] https://cyberleninka.ru/article/n/istochniki-konstitutsionnogo-prava-v-subektah-rossiyskoy-federatsii-teoretikopravovye-predposylki
[5] https://project.orenlib.ru/virtualnaja_vystavka_netradicionnaja_jenergetika/",1
71,"В ШКАЛЕ SCORE УЧИТЫВАЮТСЯ:
А общий холестерин, диастолическое артериальное давление, ожирение, возраст, курение
Б дислипидемия, наличие инфаркта миокарда в анамнезе, пол, возраст, систолическое артериальное давление
В возраст, систолическое артериальное давление, общий холестерин, курение, пол
Г пол, возраст, липопротеины низкой плотности, общий холестерин, диастолическое артериальное давление


","В возраст, систолическое артериальное давление, общий холестерин, курение, пол","Ответ: В возраст, систолическое артериальное давление, общий холестерин, курение, пол

Обоснование:

Из предоставленных источников видно, что в шкале SCORE учитываются такие факторы как возраст, систолическое артериальное давление, общий холестерин, курение и пол. Эти параметры играют важную роль при оценке индивидуального риска развития сердечно-сосудистых заболеваний. Возраст, давление, холестерин, курение и пол являются ключевыми факторами, влияющими на вероятность развития сердечно-сосудистых заболеваний и учитываются при расчете риска по шкале SCORE.

Citations:
[1] https://www.rmj.ru/articles/kardiologiya/Rekomendacii_Evropeyskogo_kardiologicheskogo_obschestva_po_dislipidemiyam_2019_goda_novoe_dlya_praktikuyuschego_vracha/
[2] https://dzen.ru/a/Y953Er6VPXkBGVF9
[3] https://cardioweb.ru/news/item/4004-kak-vyschitat-individualnyj-risk-bolezni-serdtsa-i-sosudov
[4] https://www.gazeta.ru/science/2023/04/24/16601683.shtml
[5] https://medsi.ru/about/press-centr/news/lipidnaya-shkola-medsi-sovremennye-tendentsii-v-lipidologii/",1
72,"К ФЕНОТИПИЧЕСКИМ ОСОБЕННОСТЯМ ДИСЛИПИДЕМИЙ ОТНОСЯТСЯ:
А ксантелазмы
Б узелки Гебердена
В тофусы	
Г узелки Бушара
",А ксантелазмы,"Ответ: А ксантелазмы

Обоснование:

Фенотипическими особенностями дислипидемий относятся ксантелазмы. Ксантелазмы представляют собой желтоватые плоские образования, которые обычно возникают в области век и могут быть связаны с нарушениями обмена липидов. Они являются одним из признаков дислипидемий и могут быть важными фенотипическими проявлениями этих нарушений.

Citations:
[1] https://www.booksite.ru/fulltext/1/001/008/115/726.htm
[2] https://promtehsert.ru/news/novost-2/
[3] https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D0%BD%D0%BE%D1%82%D0%B8%D0%BF
[4] https://cyberleninka.ru/article/n/ksantomatozy-kozhi-i-slizistyh-obolochek-kak-proyavleniya-dislipidemiy
[5] https://lasmed.ru/posts/718/",1
73,"ЭЛЕКТРОКАРДИОГРАФИЧЕСКИМ ПОКАЗАТЕЛЕМ, ИМЕЮЩИМ ПРЕИМУЩЕСТВЕННО ДИАГНОСТИЧЕСКОЕ ЗНАЧЕНИЕ ПРИ ОСТРЫХ ИНФЕКЦИОННЫХ МИОКАРДИТАХ, ЯВЛЯЕТСЯ:
А появление патологического зубца Q
Б подъём сегмента SТ в 2-3 отведениях
В нарушение АВ проводимости
Г нарушение проводимости по левой ножке пучка Гиса
",В нарушение АВ проводимости,"Ответ: А появление патологического зубца Q

Обоснование:

Электрокардиографическим показателем, имеющим преимущественно диагностическое значение при острых инфекционных миокардитах, является появление патологического зубца Q. Появление патологического зубца Q на ЭКГ может свидетельствовать о некрозе ткани миокарда, что является характерным признаком острой инфекционной патологии сердца.

Citations:
[1] https://cyberleninka.ru/article/n/istochniki-konstitutsionnogo-prava-v-subektah-rossiyskoy-federatsii-teoretikopravovye-predposylki
[2] https://www.msdmanuals.com/ru-ru/professional/%D1%8D%D0%BD%D0%B4%D0%BE%D0%BA%D1%80%D0%B8%D0%BD%D0%BD%D1%8B%D0%B5-%D0%B8-%D0%BC%D0%B5%D1%82%D0%B0%D0%B1%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F/%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D0%BB%D0%B8%D0%BF%D0%B8%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D0%B1%D0%BC%D0%B5%D0%BD%D0%B0/%D0%B4%D0%B8%D1%81%D0%BB%D0%B8%D0%BF%D0%B8%D0%B4%D0%B5%D0%BC%D0%B8%D1%8F
[3] https://lasmed.ru/posts/718/
[4] https://cyberleninka.ru/article/n/osobennosti-hirurgicheskoy-anatomii-i-aritmogennyh-zon-pravogo-predserdiya
[5] https://helix.ru/kb/item/2533",-1
74,"К МЕТОДУ ИССЛЕДОВАНИЯ ДЛЯ ПОДТВЕРЖДЕНИЯ ДИАГНОЗА «МИОКАРДИТ» ОТНОСЯТ:
А ЭХО-КГ
Б коронароангиографию
В рентгенографию органов грудной клетки
Г сцинтиграфию миокарда с радиофармпрепаратами, тропными к очагу воспаления
","Г сцинтиграфию миокарда с радиофармпрепаратами, тропными к очагу воспаления","Ответ: Г сцинтиграфию миокарда с радиофармпрепаратами, тропными к очагу воспаления

Обоснование:

Для подтверждения диагноза ""миокардит"" относится сцинтиграфия миокарда с радиофармпрепаратами, тропными к очагу воспаления. Этот метод исследования позволяет оценить метаболическую активность и воспалительные процессы в миокарде, что является важным для диагностики миокардита. В отличие от других методов, сцинтиграфия миокарда с радиофармпрепаратами специфично направлена на выявление изменений в миокарде, связанных с воспалением.

Citations:
[1] https://dobromed.ru/uslugi/jeho-kg-jehokardiografija-uzi-serdca.html
[2] https://medsi.ru/services/ekhokardiografiya/
[3] https://www.smclinic.ru/diagnosis/funktsionalnaya-diagnostika/ekhokardiografiya/
[4] https://endomedis.ru/article/ekhokardiografiya-uzi-serdtsa-podgotovka-kak-delaetsya-/
[5] https://spbkbran.ru/ru/Ehokg/",1
75,"К ОСНОВНЫМ ПРИЧИНАМ РАЗВИТИЯ РЕСТРИКТИВНОЙ КАРДИОМИОПАТИИ ОТНОСЯТ:
А ИБС
Б гипертоническую болезнь
В амилоидоз сердца
Г заболевания соединительной ткани
",В амилоидоз сердца,"Ответ: В амилоидоз сердца

Обоснование:

Согласно представленным источникам, к основным причинам развития рестриктивной кардиомиопатии относится амилоидоз сердца.

Рестриктивная кардиомиопатия характеризуется нарушением диастолической функции сердца вследствие ограничения наполнения желудочков. Одной из основных причин развития данного состояния является амилоидоз сердца, при котором происходит отложение амилоидных белков в миокарде, что приводит к его ригидности и нарушению диастолической функции.

Ишемическая болезнь сердца (ИБС) и гипертоническая болезнь не являются основными причинами рестриктивной кардиомиопатии. Они могут вызывать другие типы кардиомиопатий, но не рестриктивную.

Заболевания соединительной ткани, такие как склеродермия, также могут приводить к развитию рестриктивной кардиомиопатии, но они не являются основной причиной.

Таким образом, на основании представленной информации, правильным ответом является В - амилоидоз сердца.

Citations:
[1] https://umedp.ru/articles/arterialnaya_gipertoniya_i_dislipidemiya_dva_klyucha_k_resheniyu_odnoy_problemy.html
[2] https://webmed.irkutsk.ru/doc/pdf/athero.pdf
[3] https://cyberleninka.ru/article/n/istochniki-konstitutsionnogo-prava-v-subektah-rossiyskoy-federatsii-teoretikopravovye-predposylki
[4] https://scardio.ru/content/Guidelines/rek_lipid_2012.pdf
[5] https://www.msdmanuals.com/ru-ru/professional/%D1%8D%D0%BD%D0%B4%D0%BE%D0%BA%D1%80%D0%B8%D0%BD%D0%BD%D1%8B%D0%B5-%D0%B8-%D0%BC%D0%B5%D1%82%D0%B0%D0%B1%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F/%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D0%BB%D0%B8%D0%BF%D0%B8%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D0%B1%D0%BC%D0%B5%D0%BD%D0%B0/%D0%B4%D0%B8%D1%81%D0%BB%D0%B8%D0%BF%D0%B8%D0%B4%D0%B5%D0%BC%D0%B8%D1%8F",1
76,"ОДНИМ ИЗ ГЛАВНЫХ ПОКАЗАНИЙ К ТРАНСПЛАНТАЦИИ СЕРДЦА ЯВЛЯЕТСЯ ___________КАРДИОМИОПАТИЯ:
А дилатационная
Б гипертрофическая
В аритмогенная правожелудочковая
Г рестриктивная
",А дилатационная,"Ответ: А дилатационная

Обоснование:

Дилатационная кардиомиопатия является одной из основных причин, при которых может потребоваться трансплантация сердца. Это состояние характеризуется расширением полостей сердца, истончением миокарда и выраженным нарушением насосной функции[5]. В основе поражений сердца, в частности, дилатационной кардиомиопатии лежат различные генетические нарушения, аутоиммунные заболевания, вирусные и токсические воздействия. Это может привести к уменьшению интенсивности сокращений желудочков, что в свою очередь вызывает появление признаков застойной сердечной недостаточности[5].

Гипертрофическая кардиомиопатия, в отличие от дилатационной, характеризуется гипертрофией миокарда, что может быть вызвано различными факторами, включая гипертонию и атеросклероз[1]. Аритмогенная правожелудочковая кардиомиопатия также не является основной причиной, при которой может потребоваться трансплантация сердца, поскольку она может быть лечена другими методами, такими как электрокардиография и медикаментозное лечение[2]. Рестриктивная кардиомиопатия характеризуется ограничением диастолической функции сердца, что может быть вызвано различными факторами, включая амилоидоз сердца и склеродермию[1]. В отличие от дилатационной кардиомиопатии, рестриктивная кардиомиопатия может быть лечена другими методами, такими как медикаментозное лечение и хирургическое вмешательство[1].

Таким образом, на основании представленной информации, правильным ответом является А - дилатационная.

Citations:
[1] https://umedp.ru/articles/arterialnaya_gipertoniya_i_dislipidemiya_dva_klyucha_k_resheniyu_odnoy_problemy.html
[2] https://cyberleninka.ru/article/n/osobennosti-hirurgicheskoy-anatomii-i-aritmogennyh-zon-pravogo-predserdiya
[3] https://id-clinic.ru/lechenie/d/dilatatsionnaya-kardiomiopatiya/
[4] https://cyberleninka.ru/article/n/istochniki-konstitutsionnogo-prava-v-subektah-rossiyskoy-federatsii-teoretikopravovye-predposylki
[5] https://heartteamspb.com/diseases/dilatacionnaya-kardiomiopatiya",1
77,"МАКСИМАЛЬНЫЙ СРОК, НА КОТОРЫЙ МОЖЕТ ВЫДАТЬ ЛИСТОК НЕТРУДОСПОСОБНОСТИ СЕМЕЙНЫЙ ВРАЧ, СОСТАВЛЯЕТ (В ДНЯХ):
А 20
Б 5
В 10
Г 15
",Г 15,"Ответ: Б 5

Обоснование:

Максимальный срок, на который может выдать листок нетрудоспособности семейный врач, составляет 5 дней. В соответствии с российским законодательством, семейный врач имеет право выдавать листок нетрудоспособности на период до 5 дней.

Citations:
[1] https://lasmed.ru/posts/718/
[2] https://cyberleninka.ru/article/n/ksantomatozy-kozhi-i-slizistyh-obolochek-kak-proyavleniya-dislipidemiy
[3] https://medsi.ru/services/ekhokardiografiya/
[4] https://umedp.ru/articles/arterialnaya_gipertoniya_i_dislipidemiya_dva_klyucha_k_resheniyu_odnoy_problemy.html
[5] https://www.msdmanuals.com/ru-ru/professional/%D1%8D%D0%BD%D0%B4%D0%BE%D0%BA%D1%80%D0%B8%D0%BD%D0%BD%D1%8B%D0%B5-%D0%B8-%D0%BC%D0%B5%D1%82%D0%B0%D0%B1%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F/%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D0%BB%D0%B8%D0%BF%D0%B8%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D0%B1%D0%BC%D0%B5%D0%BD%D0%B0/%D0%B4%D0%B8%D1%81%D0%BB%D0%B8%D0%BF%D0%B8%D0%B4%D0%B5%D0%BC%D0%B8%D1%8F",-1
